1,1045,72,145,97,139,123,140,99,153,98,143,99,144
1,1046,72,145,97,138,124,140,99,154,98,143,98,144
1,1047,69,146,97,136,123,141,98,155,97,142,99,145
1,1048,69,146,97,136,123,141,99,154,97,143,98,144
1,1049,70,145,97,136,125,141,99,155,98,142,98,145
1,1050,71,145,97,137,124,142,98,156,98,143,98,145
1,1051,70,145,97,136,124,141,98,155,97,142,99,144
1,1052,70,145,97,136,125,141,98,155,97,142,98,144
1,1053,73,146,97,136,126,143,99,159,97,143,98,147
1,1054,72,146,97,136,126,140,99,159,97,143,98,148
1,1055,70,145,97,136,125,141,98,155,97,143,98,145
1,1056,69,144,97,136,125,140,98,155,97,142,98,143
1,1093,71,145,96,136,127,139,98,157,96,141,97,145
1,1094,69,146,96,135,127,138,98,156,97,141,98,145
1,1095,69,146,96,135,127,137,98,156,97,142,98,145
1,1096,69,146,95,136,125,137,100,149,96,142,99,138
1,1097,70,145,96,135,127,138,99,149,96,142,99,138
1,1098,70,145,96,136,126,138,97,154,96,142,97,144
1,1099,68,144,96,136,126,138,98,156,96,142,98,144
1,1100,70,143,95,137,124,136,100,149,96,142,98,139
1,1101,70,143,95,137,125,137,99,148,96,143,98,138
1,1104,70,143,99,136,127,145,99,156,99,142,98,143
1,1105,77,145,99,138,124,148,99,155,99,143,99,145
1,1106,71,142,100,137,127,145,99,153,100,143,100,142
1,1107,70,143,99,136,127,144,99,155,99,143,99,142
1,1117,71,144,99,137,125,145,99,154,99,143,98,142
1,1118,69,143,99,137,125,144,98,154,99,142,99,143
1,1119,71,143,99,137,125,144,99,152,100,142,99,142
1,1120,70,143,100,136,126,144,98,154,99,142,99,142
1,1121,69,142,99,137,125,143,98,153,99,142,99,142
1,1122,70,143,99,136,126,143,98,153,99,142,98,142
1,1126,71,142,99,138,124,144,98,154,99,144,98,143
1,1127,71,142,99,137,124,143,98,154,99,144,98,142
1,1128,69,142,99,138,123,143,98,154,99,143,99,143
1,1129,69,141,98,138,124,143,97,155,98,143,97,143
1,1133,71,143,99,138,122,144,98,151,99,145,98,140
1,1134,71,143,99,138,123,143,98,152,99,143,98,143
1,1135,70,143,100,137,123,143,98,153,99,143,99,143
1,1136,74,143,99,137,125,143,100,151,99,142,100,142
1,1137,69,143,99,137,123,144,98,154,99,143,99,144
1,1138,71,142,99,138,125,143,98,151,99,144,98,141
1,1139,71,143,100,138,123,144,98,151,99,144,98,140
1,1140,73,142,100,137,125,143,101,151,100,142,100,142
1,1141,73,142,99,137,125,143,99,151,99,143,99,142
1,1142,71,143,99,136,125,144,100,155,99,142,99,143
1,1143,71,142,99,136,125,143,100,154,99,142,100,143
1,1144,72,142,99,137,126,143,100,152,99,142,99,143
1,1145,73,142,100,136,124,143,100,152,100,142,100,143
1,1146,73,142,99,137,123,143,100,152,99,142,100,142
1,1147,73,143,99,136,124,143,100,152,99,142,100,142
1,1148,72,143,99,136,124,143,100,153,99,142,99,143
1,1149,73,142,99,137,124,144,100,153,100,142,100,142
1,1150,73,142,99,136,125,144,101,153,100,142,100,143
1,1151,73,142,99,137,124,143,100,153,99,142,100,143
1,1152,73,142,99,137,125,143,101,153,99,142,100,143
1,1153,73,143,100,137,124,143,100,153,100,142,100,143
1,1205,70,138,101,138,126,143,99,152,101,145,100,141
1,1206,69,137,101,139,126,141,100,150,100,144,100,140
1,1207,68,137,100,139,126,141,100,150,100,145,100,141
1,1208,69,137,101,139,125,142,100,149,100,145,100,139
1,1209,69,137,100,138,126,141,100,150,100,145,100,141
1,1210,69,137,101,139,126,141,99,148,100,144,99,139
1,1211,70,137,100,139,126,142,99,147,100,145,99,138
1,1212,72,138,100,140,125,143,99,148,100,145,99,138
1,1213,71,138,100,139,125,143,98,149,100,145,99,140
1,1214,71,138,100,140,125,142,99,147,100,145,99,137
1,1215,70,138,100,140,125,142,99,151,100,144,98,141
1,1216,70,138,100,139,125,142,98,152,99,144,98,142
1,1217,71,138,100,139,124,141,98,150,99,145,99,140
1,1218,70,136,99,139,125,140,99,149,100,144,99,140
1,1219,70,137,99,138,126,141,98,148,100,144,98,138
1,1220,70,137,99,138,125,141,98,148,99,144,97,139
1,1221,71,138,100,140,125,142,98,151,100,145,99,141
1,1222,71,139,100,139,125,141,99,151,100,144,98,141
1,1223,71,138,100,139,123,143,98,149,99,145,98,139
1,1224,71,139,100,139,124,143,98,150,99,145,98,140
1,1225,72,139,99,139,124,143,99,150,100,145,98,139
1,1226,70,138,100,139,124,142,99,150,100,145,98,141
1,1227,70,138,100,139,125,142,98,150,99,145,98,140
1,1228,71,139,99,139,125,142,98,151,100,144,99,141
1,1229,72,138,100,140,124,142,98,149,99,145,98,140
1,1230,68,136,99,139,125,139,98,147,100,144,99,137
1,1231,69,136,100,139,125,139,98,147,99,145,99,137
1,1232,69,137,100,139,125,138,99,153,99,144,99,144
1,1233,69,138,99,139,125,138,99,153,99,143,99,143
1,1234,71,140,99,139,126,141,99,154,99,144,99,145
1,1235,70,139,99,138,127,140,99,153,99,144,99,143
1,1236,70,141,98,139,126,141,98,155,98,144,98,144
1,1237,69,140,98,139,127,141,98,155,98,145,98,145
1,1238,69,140,98,138,127,141,98,156,98,144,98,145
1,1239,69,140,99,139,127,141,99,156,98,144,98,145
1,1240,68,141,98,138,127,141,98,155,99,144,98,144
1,1241,68,141,98,138,126,141,98,155,98,144,98,144
1,1242,68,140,98,138,126,141,98,155,98,144,98,144
1,1243,67,140,99,139,126,140,98,155,98,144,98,144
1,1244,68,140,98,139,126,141,98,156,98,144,98,144
1,1245,69,141,98,138,126,142,98,156,98,144,98,144
1,1246,69,141,98,138,125,141,98,155,98,144,98,144
1,1247,69,141,98,139,125,141,98,155,98,145,98,144
1,1266,72,144,97,134,129,143,99,153,97,142,98,142
1,1267,72,144,97,135,129,143,99,154,98,142,98,143
1,1268,70,142,97,137,127,140,98,155,97,142,98,144
1,1269,70,142,97,136,127,141,98,155,97,141,97,145
1,1270,72,142,96,137,126,138,97,153,97,142,97,144
1,1271,72,142,97,138,125,138,98,153,97,142,97,144
1,1272,69,146,97,134,129,145,98,163,98,141,97,149
1,1273,69,147,97,134,129,144,97,162,97,141,97,149
1,1274,68,145,97,134,130,144,98,164,98,142,98,149
1,1275,71,142,96,138,126,137,98,153,97,143,98,144
1,1276,71,142,96,138,126,137,98,153,97,143,98,144
1,1277,71,143,96,137,127,138,97,152,96,142,97,143
1,1278,72,143,96,137,126,138,98,152,97,142,98,142
1,1290,73,142,97,138,124,138,98,149,97,143,98,139
1,1291,73,142,96,139,124,139,98,150,97,143,98,140
1,1292,72,142,96,138,125,139,98,151,97,143,98,141
1,1293,72,143,96,138,124,138,98,151,97,143,98,141
1,1294,72,143,97,138,125,139,98,152,97,143,97,142
1,1295,72,142,96,137,125,139,98,151,97,143,98,142
1,1296,73,143,96,138,123,140,98,152,97,143,97,141
1,1297,73,143,97,137,125,140,97,153,96,143,97,142
1,1298,73,143,96,138,125,140,97,153,96,143,97,142
1,1299,73,144,96,137,124,140,97,152,97,143,97,142
1,1300,73,143,97,137,125,140,97,152,97,143,97,141
1,1301,74,143,96,137,124,140,98,152,97,143,97,141
1,1302,73,142,96,137,124,140,98,152,96,143,97,142
1,1303,73,144,96,137,123,140,97,152,96,143,97,142
1,1304,72,142,97,137,124,140,98,152,97,143,98,142
1,1305,73,143,96,138,124,141,98,152,97,142,98,142
1,1306,73,143,96,138,125,140,98,154,97,143,98,143
1,1307,71,143,96,137,124,141,98,154,97,143,98,143
1,1308,72,142,97,138,125,140,97,154,97,143,97,144
1,1309,72,145,96,138,123,141,98,153,97,144,98,142
1,1310,73,145,96,138,123,141,98,152,97,144,98,142
1,1311,72,144,96,138,123,141,98,154,97,143,98,143
1,1312,72,144,96,138,123,141,98,153,97,143,98,143
1,1313,71,144,97,137,124,140,98,154,97,143,97,142
1,1314,72,144,96,138,124,141,97,154,96,144,97,143
1,1315,72,144,96,138,122,141,98,152,97,143,98,142
1,1316,72,144,96,138,122,141,98,151,96,143,97,140
1,1317,72,143,96,137,123,141,98,152,97,143,97,141
1,1318,73,144,96,138,123,140,97,153,97,143,97,142
1,1319,72,144,96,137,123,140,98,152,97,143,97,141
1,1320,71,143,97,138,123,141,98,153,97,143,97,143
1,1321,71,143,97,138,123,140,97,152,97,143,97,142
1,1322,71,143,97,138,124,140,98,152,97,143,97,142
1,1323,73,143,97,138,123,140,98,152,97,143,97,141
1,1324,73,144,96,138,122,140,98,153,97,143,97,142
1,1325,73,144,96,137,123,141,98,153,96,144,97,142
1,1326,71,143,97,137,123,140,98,152,97,143,97,141
1,1327,71,143,96,137,123,140,98,153,96,143,97,143
1,1328,72,143,97,137,123,141,98,151,97,143,97,141
1,1329,72,143,97,138,123,141,97,151,97,143,97,141
1,1330,72,143,97,137,123,140,98,152,97,143,98,141
1,1331,72,144,96,138,123,141,97,152,97,143,97,143
1,1332,72,143,97,137,123,140,98,150,97,143,97,141
1,1333,73,143,96,138,123,140,97,152,97,143,97,141
1,1334,72,143,97,138,123,140,98,151,98,142,98,141
1,1335,72,143,97,138,123,140,98,150,97,143,98,140
1,1336,73,144,97,137,123,141,97,151,97,144,98,141
1,1337,72,143,97,138,124,140,98,151,98,144,98,140
1,1338,72,142,97,139,123,139,98,150,98,143,98,140
1,1339,72,142,97,139,123,139,98,150,98,143,98,141
1,1340,71,144,97,138,124,141,97,152,97,143,98,142
1,1341,70,143,97,136,125,140,98,155,97,143,99,144
1,1342,70,143,97,137,125,140,98,156,97,143,98,144
1,1343,70,144,96,137,123,139,98,151,97,142,98,140
1,1354,70,148,95,136,127,143,97,154,96,142,97,144
1,1355,69,146,96,136,127,142,97,155,97,143,97,145
1,1356,70,147,96,137,128,142,97,154,96,142,97,144
1,1357,69,146,96,137,127,143,98,157,96,144,97,146
1,1358,70,145,96,137,127,142,97,156,97,144,96,146
1,1359,70,146,96,138,127,142,97,156,96,144,97,145
1,1360,70,145,96,137,129,142,97,154,96,144,97,144
1,1379,69,146,96,137,127,143,97,155,96,142,97,144
1,1380,68,146,96,136,127,143,97,155,96,143,97,144
1,1381,69,148,96,135,127,145,97,155,96,142,97,144
1,1382,69,148,96,135,127,145,98,154,96,142,97,144
1,1383,69,148,96,135,126,143,98,155,97,142,98,144
1,1384,69,148,96,135,127,144,98,155,97,142,98,144
1,1385,70,149,96,135,127,145,98,153,96,143,97,142
1,1386,69,147,96,136,127,144,98,153,97,142,97,142
1,1387,71,149,96,135,126,145,98,153,97,142,98,143
1,1388,69,147,96,135,127,145,98,155,97,143,98,144
1,1389,69,147,97,136,127,144,97,156,97,143,98,146
1,1390,69,146,96,137,128,142,97,154,97,143,97,144
1,1391,69,146,96,137,128,142,97,154,96,143,97,144
1,1392,70,145,96,137,126,143,97,155,96,144,97,145
1,1393,69,146,96,137,126,144,98,156,96,143,97,146
1,1394,70,145,96,137,126,143,97,154,96,144,97,145
1,1424,72,140,100,139,126,143,100,149,100,143,100,140
1,1425,71,138,100,138,127,142,100,148,100,143,100,140
1,1426,71,139,100,138,128,143,99,149,100,143,99,140
1,1427,71,138,100,138,127,142,99,149,100,143,99,140
1,1428,71,138,100,138,126,142,100,149,100,143,100,140
1,1429,71,138,100,139,126,141,99,147,100,143,100,139
1,1430,71,138,101,138,126,142,100,149,100,143,100,140
1,1431,72,137,100,139,127,141,99,149,100,143,99,141
1,1432,71,139,100,138,124,143,100,149,100,143,100,141
1,1433,72,139,100,139,125,143,99,149,100,144,100,141
1,1434,71,139,100,139,125,143,100,149,100,143,100,141
1,1435,71,139,100,139,125,142,99,149,100,143,99,141
1,1436,73,139,100,139,126,143,100,150,99,143,99,141
1,1437,73,139,100,139,126,143,99,150,100,143,100,140
1,1438,73,140,100,139,125,143,99,151,100,144,100,142
1,1439,73,139,100,138,125,144,100,150,100,143,100,142
1,1440,72,139,100,138,126,143,99,150,99,143,99,142
1,1441,72,139,100,139,124,143,100,150,100,144,100,142
1,1442,72,140,100,139,126,144,99,151,100,144,100,143
1,1443,71,139,100,138,125,143,100,149,100,143,100,141
1,1444,72,139,100,138,125,143,99,149,100,143,99,141
1,1445,72,139,100,137,127,143,99,150,100,143,99,141
1,1446,72,139,100,138,127,143,99,150,100,144,100,140
1,1447,73,140,100,139,126,143,99,149,100,143,100,140
1,1448,72,140,99,138,127,143,99,150,100,144,100,141
1,1449,72,139,100,139,125,142,100,150,100,143,100,141
1,1450,73,140,100,138,125,143,99,150,100,143,99,141
1,1451,73,140,100,139,125,143,99,149,100,144,100,141
1,1452,73,141,100,138,124,143,99,149,100,143,99,141
1,1453,73,140,100,139,123,143,99,149,100,143,100,141
1,1454,72,141,101,138,124,143,99,149,100,143,99,140
1,1455,72,140,100,139,122,142,100,148,100,144,100,140
1,1456,72,139,101,139,122,142,100,148,101,143,100,140
1,1457,72,140,101,138,124,143,100,149,101,144,100,140
1,1458,72,139,101,138,124,142,100,149,100,144,100,140
1,1459,72,139,100,138,125,142,99,149,100,143,100,141
1,1460,72,140,101,138,124,143,100,149,101,144,100,140
1,1461,72,140,100,139,124,143,100,150,100,144,100,141
1,1462,72,140,101,138,124,143,100,149,100,143,100,140
1,1463,73,140,100,138,124,143,99,149,100,144,100,139
1,1464,72,139,100,138,125,142,99,149,100,144,99,141
1,1465,72,140,100,138,125,142,99,150,100,143,100,141
1,1466,73,139,100,138,125,142,100,149,100,144,100,141
1,1467,72,140,100,138,126,142,99,151,100,144,99,141
1,1468,73,139,100,138,125,142,99,149,100,143,99,140
1,1469,74,139,100,139,124,142,99,149,100,143,99,140
1,1470,72,139,100,138,125,142,100,150,100,143,100,141
1,1471,72,139,100,138,126,143,99,150,100,143,99,142
1,1472,72,139,100,138,124,142,100,149,100,142,100,141
1,1473,72,139,100,138,125,142,99,150,100,142,100,142
1,1474,72,139,100,138,125,142,99,150,100,142,100,142
1,1477,73,140,100,138,124,142,100,151,100,143,100,141
1,1478,73,139,100,138,126,142,100,151,100,143,100,142
1,1479,74,140,100,138,126,142,100,151,100,143,100,141
1,1480,74,140,100,138,126,142,100,151,100,142,100,142
1,1481,73,141,100,137,125,144,101,151,100,141,101,141
1,1482,73,141,100,137,125,143,101,151,100,141,100,141
1,1483,73,142,100,137,126,144,100,154,100,142,100,143
1,1484,73,142,100,137,126,144,101,153,100,141,100,143
1,1485,74,140,100,138,126,144,100,150,100,143,100,140
1,1486,74,141,101,138,125,144,101,150,101,142,101,141
1,1537,70,138,101,139,124,143,100,149,100,145,100,140
1,1538,70,139,100,139,125,142,99,149,100,145,99,140
1,1539,72,138,100,139,124,142,99,145,100,144,99,135
1,1540,72,138,100,139,124,142,99,145,100,145,99,135
1,1541,72,138,101,140,123,143,99,148,100,145,99,138
1,1542,71,139,100,139,123,143,99,148,100,144,99,139
1,1543,71,139,100,139,123,143,99,148,100,144,100,139
1,1544,70,139,100,139,124,142,99,148,100,144,99,139
1,1545,72,139,100,139,124,142,98,149,99,144,99,140
1,1546,73,140,100,139,124,142,99,147,99,144,99,138
1,1547,73,139,100,139,123,143,99,148,99,144,99,139
1,1548,73,140,100,139,123,143,99,147,100,143,99,139
1,1549,73,139,100,138,125,142,99,150,100,144,99,141
1,1550,73,140,100,138,125,142,100,150,100,143,100,141
1,1551,73,139,100,139,124,142,100,149,100,144,99,141
1,1552,73,140,100,138,124,142,99,151,100,144,99,141
1,1553,73,141,100,138,123,142,99,151,100,143,99,142
1,1554,72,140,100,138,124,143,99,152,100,143,99,142
1,1555,73,141,99,138,124,143,100,152,100,144,100,142
1,1556,74,142,100,139,124,143,99,152,100,143,100,142
1,1557,74,142,100,139,124,143,100,151,100,143,100,142
1,1558,74,141,99,139,124,143,99,151,99,144,99,142
1,1559,74,142,99,139,124,143,100,151,100,144,100,142
1,1560,74,142,99,137,124,143,100,150,99,143,99,141
1,1561,74,142,99,138,123,143,99,150,99,143,99,140
1,1562,74,144,98,139,121,142,98,152,98,144,97,141
1,1563,74,144,98,140,121,143,98,151,98,144,98,141
1,1564,73,143,98,140,122,142,97,150,98,145,97,140
1,1565,73,144,98,140,121,142,97,150,98,145,98,140
1,1566,72,143,98,139,122,142,98,152,98,143,98,143
1,1567,71,143,97,139,123,142,98,153,98,144,97,143
1,1568,69,143,97,138,122,142,98,153,98,143,98,143
1,1569,70,144,98,138,121,142,98,153,97,144,98,143
1,1570,70,143,97,138,122,142,97,154,97,144,98,143
1,1571,70,144,97,138,122,142,98,154,97,143,98,144
1,1572,70,144,98,139,121,143,97,154,97,144,98,144
1,1573,70,144,98,139,121,143,98,154,98,144,98,144
1,1574,70,144,97,138,122,142,98,153,97,144,98,143
1,1575,70,144,97,139,122,142,98,151,98,144,98,142
1,1576,71,144,97,138,122,142,98,153,98,143,98,143
1,1577,71,144,98,138,121,143,97,152,97,143,98,143
1,1578,70,145,97,138,121,142,98,154,97,144,98,144
1,1579,71,145,97,139,121,143,97,153,97,144,98,142
1,1580,70,145,98,139,120,142,97,153,97,144,97,143
1,1581,71,144,97,139,121,142,98,151,98,144,99,141
1,1582,71,145,97,139,121,142,98,151,97,144,98,142
1,1583,71,145,98,139,122,143,98,152,97,144,98,142
1,1584,71,144,97,139,122,143,98,151,98,144,98,142
1,1585,71,144,98,138,123,143,98,152,98,144,98,142
1,1586,71,145,98,139,122,143,98,153,97,144,98,143
1,1587,72,144,98,139,122,143,98,151,97,144,98,142
2,1650,70,143,97,137,124,142,97,157,97,143,97,145
2,1651,69,144,97,136,124,142,98,158,97,143,97,146
2,1652,69,144,97,137,124,142,97,157,97,143,98,145
2,1653,70,143,97,138,124,141,97,157,97,143,98,145
2,1654,69,143,97,137,125,141,97,158,97,143,97,146
2,1655,70,143,97,136,125,142,97,157,98,142,97,146
2,1656,69,142,97,137,125,141,97,156,97,142,98,145
2,1657,70,143,96,137,124,141,97,159,97,143,97,146
2,1658,70,143,97,136,124,141,97,157,97,143,97,146
2,1659,70,143,97,136,124,141,97,157,97,143,97,146
2,1660,71,143,97,136,124,141,97,156,97,142,97,143
2,1661,70,143,96,136,124,141,97,156,97,143,97,143
2,1662,70,142,97,137,125,142,97,156,97,142,97,144
2,1663,71,142,97,137,124,141,97,155,97,142,98,144
2,1664,70,143,97,137,124,140,98,155,97,143,98,145
2,1665,70,144,97,138,124,140,97,156,97,142,98,145
2,1666,70,144,96,137,125,139,98,155,97,143,97,145
2,1667,70,143,96,138,123,140,97,155,97,143,97,145
2,1668,72,143,96,136,126,142,97,156,97,143,97,144
2,1669,73,143,97,137,125,142,98,156,97,142,97,144
2,1670,70,142,97,137,125,141,97,157,98,142,97,145
2,1671,71,143,97,137,125,142,97,156,98,142,97,145
2,1672,72,142,97,137,125,141,97,156,97,142,97,145
2,1673,71,142,97,137,125,141,98,156,97,142,97,144
2,1674,71,142,97,136,125,141,97,155,97,142,97,144
2,1675,71,142,97,135,125,141,97,157,97,142,97,145
2,1676,71,142,97,136,125,141,98,156,97,142,98,144
2,1677,71,142,96,136,125,141,97,157,97,142,97,145
2,1678,71,143,96,136,125,141,97,156,97,142,97,144
2,1679,70,142,97,136,126,140,97,155,97,142,97,144
2,1680,70,143,97,136,125,141,97,156,98,142,97,144
2,1681,71,142,97,137,124,141,98,155,97,141,98,144
2,1682,72,142,96,137,125,141,97,155,97,141,97,143
2,1683,71,143,97,136,125,142,97,157,97,141,97,145
2,1684,70,143,96,136,125,141,97,156,97,142,97,144
2,1685,72,152,96,132,130,147,98,161,96,141,97,148
2,1686,72,151,95,132,131,146,98,160,96,139,97,149
2,1687,72,142,97,137,127,141,97,154,97,142,97,143
2,1688,70,142,97,136,127,141,98,156,98,141,98,144
2,1689,71,142,97,136,126,142,98,156,97,141,98,144
2,1690,74,148,97,133,131,146,99,160,97,142,98,148
2,1691,71,142,97,137,125,142,98,154,98,142,98,143
2,1692,70,142,97,137,125,141,98,155,97,142,98,144
2,1693,70,142,97,136,126,141,98,156,97,141,98,144
2,1694,70,141,97,136,126,141,98,157,97,142,98,144
2,1695,70,142,97,137,125,141,98,157,98,142,97,145
2,1696,69,142,98,136,125,141,97,155,98,142,98,144
2,1697,70,142,97,136,125,141,98,155,97,142,98,144
2,1698,70,142,97,137,125,142,98,157,97,142,97,145
2,1699,70,142,97,137,125,141,97,156,98,142,98,144
2,1700,70,142,97,137,125,141,97,155,97,142,98,144
2,1701,71,142,97,136,125,141,98,155,97,142,98,144
2,1702,71,142,97,136,125,141,98,155,97,142,98,144
2,1703,72,143,97,136,124,142,98,154,97,142,98,144
2,1704,71,142,97,137,125,142,97,155,98,142,98,144
2,1705,72,145,96,138,121,143,97,155,97,144,97,144
2,1706,73,146,96,138,121,143,97,155,96,144,98,144
2,1707,69,147,96,136,123,144,96,157,96,142,97,145
2,1708,69,147,96,136,123,144,96,156,96,142,96,146
2,1709,72,145,96,136,125,140,98,158,97,142,98,147
2,1710,71,146,97,136,125,140,98,157,97,142,97,146
